,Unnamed: 0,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178
123,391,1.0,종합터미널,2.0,방죽안오거리,3.0,복자여자중고등학교,4.0,삼도상가,5.0,천안역 동부광장,6.0,온양나드리,7.0,남산중앙시장,8.0,영성로,9.0,남부오거리,10.0,우성VIP 아파트,11.0,충무로사거리,12.0,홈플러스,13.0,신성미소지움아파트,14.0,천안박물관,15.0,원삼거리,16.0,천안여자고등학교,17.0,선문대(천안),18.0,도리티고개,19.0,LS일렉트릭,20.0,부영아파트입구,21.0,막실,22.0,세광엔리치빌,23.0,동우아파트입구,24.0,신계초등학교,25.0,충남평생교육원,26.0,이수프라임아파트,27.0,신도2차아파트,28.0,신도브래뉴1차 아파트,29.0,운전리,30.0,연합초원아파트,31.0,목천IC,32.0,목천IC,33.0,동평1리입구,34.0,동평1리,35.0,독립기념관,36.0,독립기념관 동문,37.0,목천중고등학교,38.0,"목천읍행정복지센터,국립청소년수련원",39.0,목천초등학교,40.0,신광교회,41.0,교촌1리,42.0,희망의마을,43.0,교촌2리,44.0,서흥1리(동막),45.0,서흥2리(상용),46.0,덕전1리(용소),47.0,덕전1리,48.0,덕전1리(심평마을),49.0,덕전1리,50.0,덕전1리,51.0,덕전1리(심평마을),52.0,덕전1리,53.0,덕전2리(질마재),54.0,덕전2리,55.0,덕전야영장,56.0,천안시립노인전문병원,57.0,송전리,58.0,석천리,59.0,석천리(종점),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,391,1.0,석천리(종점),2.0,석천리,3.0,송전리,4.0,천안시립노인전문병원,5.0,덕전2리,6.0,덕전2리(질마재),7.0,덕전1리,8.0,덕전1리(심평마을),9.0,덕전1리,10.0,덕전1리,11.0,덕전1리(심평마을),12.0,덕전1리,13.0,덕전1리(용소),14.0,서흥2리,15.0,서흥1리(동막),16.0,교촌2리,17.0,희망의마을,18.0,교촌1리,19.0,신광교회,20.0,목천초등학교,21.0,"목천읍행정복지센터,국립청소년수련원",22.0,목천중고등학교,23.0,독립기념관 동문,24.0,독립기념관,25.0,동평1리,26.0,목천IC,27.0,연합초원아파트,28.0,운전리,29.0,신도브래뉴1차아파트,30.0,신도브래뉴2차아파트,31.0,농업기술센터,32.0,충남평생교육원,33.0,신계초등학교,34.0,동우아파트입구,35.0,세광엔리치빌,36.0,응원리,37.0,부영아파트입구,38.0,LS일렉트릭,39.0,도리티고개,40.0,선문대(천안),41.0,천안여자고등학교,42.0,원삼거리,43.0,천안박물관,44.0,신성미소지움아파트,45.0,홈플러스,46.0,충무로사거리,47.0,우성VIP 아파트,48.0,남산축협,49.0,천안중앙시장,50.0,온양나드리,51.0,천안역 동부광장,52.0,삼도상가,53.0,복자여자중고등학교,54.0,방죽안오거리,55.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,392,1.0,유왕골,2.0,덕전리 점말,3.0,덕전2리,4.0,덕전2리(질마재),5.0,덕전1리(용소),6.0,서흥2리,7.0,서흥1리(동막),8.0,서흥1리경로당,9.0,동리교,10.0,"목천읍행정복지센터,국립청소년수련원",11.0,목천중고등학교,12.0,독립기념관 동문,13.0,동평1리,14.0,목천IC,15.0,연합초원아파트,16.0,운전리,17.0,신도브래뉴1차아파트,18.0,신도브래뉴2차아파트,19.0,농업기술센터,20.0,충남평생교육원,21.0,신계초등학교,22.0,동우아파트입구,23.0,세광엔리치빌,24.0,응원리,25.0,부영아파트,26.0,부영아파트입구,27.0,LS일렉트릭,28.0,도리티고개,29.0,선문대(천안),30.0,천안여자고등학교,31.0,원삼거리,32.0,천안박물관,33.0,신성미소지움아파트,34.0,홈플러스,35.0,충무로사거리,36.0,우성VIP 아파트,37.0,남산축협,38.0,천안중앙시장,39.0,온양나드리,40.0,천안역 동부광장,41.0,삼도상가,42.0,복자여자중고등학교,43.0,방죽안오거리,44.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,392,1.0,종합터미널,2.0,방죽안오거리,3.0,복자여자중고등학교,4.0,삼도상가,5.0,천안역 동부광장,6.0,온양나드리,7.0,남산중앙시장,8.0,영성로,9.0,남부오거리,10.0,우성VIP 아파트,11.0,충무로사거리,12.0,홈플러스,13.0,신성미소지움아파트,14.0,천안박물관,15.0,원삼거리,16.0,천안여자고등학교,17.0,선문대(천안),18.0,도리티고개,19.0,LS일렉트릭,20.0,부영아파트입구,21.0,막실,22.0,세광엔리치빌,23.0,동우아파트입구,24.0,신계초등학교,25.0,충남평생교육원,26.0,이수프라임아파트,27.0,신도2차아파트,28.0,신도브래뉴1차 아파트,29.0,운전리,30.0,연합초원아파트,31.0,목천IC,32.0,목천IC,33.0,동평1리입구,34.0,동평1리,35.0,독립기념관,36.0,독립기념관 동문,37.0,목천중고등학교,38.0,"목천읍행정복지센터,국립청소년수련원",39.0,동리교,40.0,서흥1리경로당,41.0,서흥1리(동막),42.0,서흥2리(상용),43.0,덕전1리(용소),44.0,덕전2리(질마재),45.0,덕전2리,46.0,덕전리 점말,47.0,유왕골,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,400,1.0,종합터미널,2.0,방죽안오거리,3.0,복자여자중고등학교,4.0,삼도상가,5.0,천안역 동부광장,6.0,온양나드리,7.0,남산중앙시장,8.0,영성로,9.0,남부오거리,10.0,우성VIP 아파트,11.0,삼룡교,12.0,구성초등학교,13.0,구성신성아파트,14.0,천안동중학교,15.0,천안삼거리공원,16.0,삼룡동새마을회관,17.0,"천안의료원,고려신학대학원",18.0,천안삼거리장례식장,19.0,응원리,20.0,세광엔리치빌,21.0,동우아파트입구,22.0,신계초등학교,23.0,충남평생교육원,24.0,이수프라임아파트,25.0,신도2차아파트,26.0,신도브래뉴1차 아파트,27.0,운전리,28.0,연합초원아파트,29.0,목천IC,30.0,목천IC,31.0,동평1리입구,32.0,동평1리,33.0,독립기념관,34.0,독립기념관 동문,35.0,목천중고등학교,36.0,"목천읍행정복지센터,국립청소년수련원",37.0,동리입구,38.0,동평2리,39.0,동평3리,40.0,노루목,41.0,연춘리,42.0,상동리,43.0,상동2리,44.0,상동중앙아파트(문답안),45.0,가전4리(문다라니),46.0,통일공업사,47.0,코리아텍,48.0,신한아파트,49.0,"관세인재개발원,해양경찰연구센터",50.0,병천우체국,51.0,병천3리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,400,1.0,병천3리,2.0,병천시장,3.0,모드니에아파트,4.0,병천1리,5.0,"관세인재개발원,해양경찰연구센터",6.0,신한아파트,7.0,코리아텍,8.0,칠성섬유,9.0,가전4리(문다라니),10.0,상동중앙아파트(문답안),11.0,상동2리,12.0,상동리,13.0,연춘리,14.0,노루목,15.0,동평3리,16.0,동평2리,17.0,동리,18.0,"목천읍행정복지센터,국립청소년수련원",19.0,목천중고등학교,20.0,독립기념관 동문,21.0,독립기념관,22.0,동평1리,23.0,목천IC,24.0,연합초원아파트,25.0,운전리,26.0,신도브래뉴1차아파트,27.0,신도브래뉴2차아파트,28.0,농업기술센터,29.0,충남평생교육원,30.0,신계초등학교,31.0,동우아파트입구,32.0,세광엔리치빌,33.0,응원리,34.0,천안삼거리장례식장,35.0,"천안의료원,고려신학대학원",36.0,삼룡동새마을회관,37.0,천안삼거리공원,38.0,천안동중학교,39.0,구성신성아파트,40.0,구성초등학교,41.0,구성동중앙신협,42.0,우성VIP 아파트,43.0,남산축협,44.0,천안중앙시장,45.0,온양나드리,46.0,천안역 동부광장,47.0,삼도상가,48.0,복자여자중고등학교,49.0,방죽안오거리,50.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,401,1.0,종합터미널,2.0,방죽안오거리,3.0,복자여자중고등학교,4.0,삼도상가,5.0,천안역 동부광장,6.0,온양나드리,7.0,남산중앙시장,8.0,영성로,9.0,남부오거리,10.0,우성VIP 아파트,11.0,삼룡교,12.0,구성초등학교,13.0,구성신성아파트,14.0,천안동중학교,15.0,천안삼거리공원,16.0,삼룡동새마을회관,17.0,"천안의료원,고려신학대학원",18.0,천안삼거리장례식장,19.0,응원리,20.0,세광엔리치빌,21.0,동우아파트입구,22.0,신계초등학교,23.0,충남평생교육원,24.0,이수프라임아파트,25.0,신도2차아파트,26.0,신도브래뉴1차 아파트,27.0,운전리,28.0,연합초원아파트,29.0,목천IC,30.0,운전1리(운파),31.0,천안실버타운,32.0,천안종합휴양관광지,33.0,천안예술의전당,34.0,동평1리,35.0,연춘리,36.0,상동리,37.0,상동2리,38.0,상동중앙아파트(문답안),39.0,가전4리(문다라니),40.0,통일공업사,41.0,코리아텍,42.0,신한아파트,43.0,"관세인재개발원,해양경찰연구센터",44.0,병천우체국,45.0,병천3리,46.0,유관순열사유적지,47.0,유관순열사유적지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,401,1.0,유관순열사유적지,2.0,병천3리,3.0,병천시장,4.0,모드니에아파트,5.0,병천1리,6.0,"관세인재개발원,해양경찰연구센터",7.0,신한아파트,8.0,코리아텍,9.0,칠성섬유,10.0,가전4리(문다라니),11.0,상동중앙아파트(문답안),12.0,상동2리,13.0,상동리,14.0,연춘리,15.0,동평1리,16.0,천안예술의전당,17.0,천안종합휴양관광지,18.0,천안실버타운,19.0,운전1리(운파),20.0,연합초원아파트,21.0,운전리,22.0,신도브래뉴1차아파트,23.0,신도브래뉴2차아파트,24.0,농업기술센터,25.0,충남평생교육원,26.0,신계초등학교,27.0,동우아파트입구,28.0,세광엔리치빌,29.0,응원리,30.0,천안삼거리장례식장,31.0,"천안의료원,고려신학대학원",32.0,삼룡동새마을회관,33.0,천안삼거리공원,34.0,천안동중학교,35.0,구성신성아파트,36.0,구성초등학교,37.0,구성동중앙신협,38.0,우성VIP 아파트,39.0,남산축협,40.0,천안중앙시장,41.0,온양나드리,42.0,천안역 동부광장,43.0,삼도상가,44.0,복자여자중고등학교,45.0,방죽안오거리,46.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,402,1.0,황사동,2.0,동면농협주유소,3.0,송연1리(삼한),4.0,화계1리(반계),5.0,구도리,6.0,병천중고등학교,7.0,유관순열사유적지,8.0,병천3리,9.0,병천시장,10.0,모드니에아파트,11.0,병천1리,12.0,"관세인재개발원,해양경찰연구센터",13.0,신한아파트,14.0,코리아텍,15.0,칠성섬유,16.0,가전4리(문다라니),17.0,상동중앙아파트(문답안),18.0,상동2리,19.0,상동리,20.0,연춘리,21.0,노루목,22.0,동평3리,23.0,동평2리,24.0,동리,25.0,목천농협,26.0,"목천읍행정복지센터,국립청소년수련원",27.0,목천중고등학교,28.0,독립기념관 동문,29.0,동평1리,30.0,목천IC,31.0,연합초원아파트,32.0,운전리,33.0,신도브래뉴1차아파트,34.0,신도브래뉴2차아파트,35.0,농업기술센터,36.0,충남평생교육원,37.0,신계초등학교,38.0,동우아파트입구,39.0,세광엔리치빌,40.0,응원리,41.0,천안삼거리장례식장,42.0,"천안의료원,고려신학대학원",43.0,삼룡동새마을회관,44.0,천안삼거리공원,45.0,천안동중학교,46.0,구성신성아파트,47.0,구성초등학교,48.0,구성동중앙신협,49.0,우성VIP 아파트,50.0,남산축협,51.0,천안중앙시장,52.0,온양나드리,53.0,천안역 동부광장,54.0,삼도상가,55.0,복자여자중고등학교,56.0,방죽안오거리,57.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,402,1.0,종합터미널,2.0,방죽안오거리,3.0,복자여자중고등학교,4.0,삼도상가,5.0,천안역 동부광장,6.0,온양나드리,7.0,남산중앙시장,8.0,영성로,9.0,남부오거리,10.0,우성VIP 아파트,11.0,삼룡교,12.0,구성초등학교,13.0,구성신성아파트,14.0,천안동중학교,15.0,천안삼거리공원,16.0,삼룡동새마을회관,17.0,"천안의료원,고려신학대학원",18.0,천안삼거리장례식장,19.0,응원리,20.0,세광엔리치빌,21.0,동우아파트입구,22.0,신계초등학교,23.0,충남평생교육원,24.0,이수프라임아파트,25.0,신도2차아파트,26.0,신도브래뉴1차 아파트,27.0,운전리,28.0,연합초원아파트,29.0,목천IC,30.0,목천IC,31.0,동평1리입구,32.0,동평1리,33.0,독립기념관 동문,34.0,목천중고등학교,35.0,"목천읍행정복지센터,국립청소년수련원",36.0,동리입구,37.0,동평2리,38.0,동평3리,39.0,노루목,40.0,연춘리,41.0,상동리,42.0,상동2리,43.0,상동중앙아파트(문답안),44.0,가전4리(문다라니),45.0,통일공업사,46.0,코리아텍,47.0,신한아파트,48.0,"관세인재개발원,해양경찰연구센터",49.0,병천우체국,50.0,병천3리,51.0,유관순열사유적지,52.0,병천중고등학교,53.0,구도리,54.0,화계1리(반계),55.0,송연1리(삼한),56.0,동면사무소,57.0,황사동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,410,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,동면사무소,10.0,황사동,11.0,삽다리,12.0,동산3리,13.0,덕성2리,14.0,금암리,15.0,보탑사삼거리,16.0,지암2리,17.0,성암초등학교,18.0,사석,19.0,석박,20.0,잣고개,21.0,길상사,22.0,교성리,23.0,진천군청,24.0,진천농업고등학교,25.0,진천읍사무소앞,26.0,읍내5리,27.0,진천경찰서,28.0,삼성디지털프라자,29.0,진천신협,30.0,진천종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,410,1.0,진천종합터미널,2.0,읍내2리,3.0,읍사무소앞,4.0,신양4차,5.0,진천군청,6.0,교성리,7.0,길상사,8.0,잣고개,9.0,석박,10.0,사석,11.0,성암초등학교,12.0,지암2리,13.0,보탑사삼거리,14.0,금암리,15.0,덕성2리,16.0,동산3리죽계2리,17.0,삽다리,18.0,황사동,19.0,동면농협,20.0,송연1리(삼한),21.0,화계1리(반계),22.0,구도리,23.0,병천중고등학교,24.0,유관순열사유적지,25.0,병천3리,26.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,411,1.0,사석,2.0,성암초등학교,3.0,지암2리,4.0,보탑사삼거리,5.0,금암리,6.0,덕성2리,7.0,동산3리죽계2리,8.0,삽다리,9.0,황사동,10.0,동면농협,11.0,송연1리(삼한),12.0,화계1리(반계),13.0,구도리,14.0,병천중고등학교,15.0,유관순열사유적지,16.0,병천3리,17.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,411,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,동면사무소,10.0,황사동,11.0,삽다리,12.0,동산3리,13.0,덕성2리,14.0,금암리,15.0,보탑사삼거리,16.0,지암2리,17.0,성암초등학교,18.0,사석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,412,1.0,바타니(종점),2.0,동산식물원,3.0,덕성2리,4.0,동산3리죽계2리,5.0,삽다리,6.0,황사동,7.0,동면농협,8.0,송연1리(삼한),9.0,화계1리(반계),10.0,구도리,11.0,병천중고등학교,12.0,유관순열사유적지,13.0,병천3리,14.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,412,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,동면사무소,10.0,황사동,11.0,삽다리,12.0,동산3리,13.0,덕성2리,14.0,동산식물원,15.0,바타니(종점),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,413,1.0,덕성2리,2.0,동산3리죽계2리,3.0,삽다리,4.0,황사동,5.0,동면농협,6.0,송연1리(삼한),7.0,화계1리(반계),8.0,구도리,9.0,병천중고등학교,10.0,유관순열사유적지,11.0,병천3리,12.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,413,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,동면사무소,10.0,황사동,11.0,삽다리,12.0,동산3리,13.0,덕성2리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,414,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,구도리,6.0,화계1리(반계),7.0,송연1리(삼한),8.0,황사동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,414,1.0,황사동,2.0,동면농협,3.0,송연1리(삼한),4.0,화계1리(반계),5.0,구도리,6.0,병천중고등학교,7.0,유관순열사유적지,8.0,병천3리,9.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,420,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,동면사무소,10.0,황사동,11.0,삽다리,12.0,동산리,13.0,행암리,14.0,성결원입구,15.0,행암리,16.0,행암리(종점),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,420,1.0,행암리(종점),2.0,행암리,3.0,성결원입구,4.0,행암리,5.0,동선목장,6.0,동산리(가능골),7.0,동산리,8.0,삽다리,9.0,황사동,10.0,동면농협,11.0,송연1리(삼한),12.0,화계1리(반계),13.0,구도리,14.0,병천중고등학교,15.0,유관순열사유적지,16.0,병천3리,17.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,421,1.0,광덕2리(종점),2.0,광덕2리,3.0,광덕2리,4.0,광덕1리,5.0,광덕1리,6.0,광덕1리(절골),7.0,화계2리마을회관,8.0,송연1리(삼한),9.0,화계1리(반계),10.0,구도리,11.0,병천중고등학교,12.0,유관순열사유적지,13.0,병천3리,14.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,421,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,중앙아파트,6.0,구도리,7.0,화계1리(반계),8.0,송연1리(삼한),9.0,황사동,10.0,동면농협,11.0,화계2리마을회관,12.0,광덕1리(절골),13.0,광덕1리,14.0,광덕1리,15.0,광덕2리,16.0,광덕2리(종점),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,430,1.0,병천우체국,2.0,병천3리,3.0,유관순열사유적지,4.0,병천중고등학교,5.0,병천교회,6.0,용두3리(유관순생가앞),7.0,용두2리,8.0,조병옥박사생가,9.0,용두3리(유관순생가 진입),10.0,송정1리(상촌),11.0,송정2리,12.0,송정1리(와촌),13.0,송정2리(복다회리),14.0,송정2리,15.0,두릉리,16.0,장재울(두릉),17.0,성재,18.0,가좌리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,430,1.0,가좌리,2.0,성재,3.0,장재울(두릉),4.0,두릉리,5.0,송정2리,6.0,송정2리(복다회리),7.0,송정1리(와촌),8.0,송정2리,9.0,송정1리(상촌),10.0,용두3리(유관순생가 진입),11.0,용두리,12.0,용두2리,13.0,용두2리(유관순생가앞),14.0,병천교회,15.0,유관순열사유적지,16.0,병천3리,17.0,병천농협,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,431,1.0,용두3리(유관순생가앞),2.0,조병옥박사생가,3.0,병천3리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,431,1.0,병천3리,2.0,유관순열사유적지,3.0,용두리,4.0,용두2리(유관순생가앞),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
